notification_number,vendor_id,supplier_name,material,material_description,created_date,completion_date,created_month,qty,material_value,disposition,cause_responsibility,notification_type,project,notification_status,dashboard_status,internal_supplier_candidate,in_ncr_vendor_file,in_ncr_all_file,in_task_report,ncr_vendor_source_row_count,ncr_all_source_row_count,task_source_row_count
200023426,2000034186,WABTEC Passenger Transit Corpo,M000002260346,Current Collector,2024-12-02,2024-12-05,2024-12,1.0,1437.07,FS RTV in place,Supplier,F6,MBTA Orange Line,NOCO NOTE OSTS DLFL,Closed,False,False,True,True,,1.0,5.0
200023427,2000033507,TDG Transit Design Group INTL,619128,EXTERIOR DOOR OPEN SIGNAL LIGHT,2024-12-02,2024-12-19,2024-12,1.0,130.59,Field Service RTV,Supplier,F6,MBTA Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,7.0
200023428,2000034186,WABTEC Passenger Transit Corpo,M000002260346,Current Collector,2024-12-02,2024-12-05,2024-12,1.0,1437.07,FS RTV in place,Supplier,F6,MBTA Orange Line,NOCO NOTE OSTS DLFL,Closed,False,False,True,True,,1.0,5.0
200023429,2000034186,WABTEC Passenger Transit Corpo,M000002260346,Current Collector,2024-12-02,2024-12-05,2024-12,1.0,1437.07,FS RTV in place,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200023430,2000034186,WABTEC Passenger Transit Corpo,644491,LEVELING VALVE（R）,2024-12-02,2025-01-06,2024-12,1.0,411.71,Field Service RTV,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,9.0
200023431,2000033464,TOA Engineering Corporation,619325,MAIN CONTROL UNIT（MCU）,2024-12-02,2025-08-26,2024-12,1.0,3895.26,NCR-RTV,Supplier,F4,MBTA Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200023432,2000034186,WABTEC Passenger Transit Corpo,M000002260346,Current Collector,2024-12-02,2024-12-05,2024-12,1.0,1437.07,FS RTV in place,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200023433,2000034186,WABTEC Passenger Transit Corpo,652266,PLAIN WASHER,2024-12-02,2024-12-06,2024-12,1.0,0.55,CRRC MA Scrap,Production,F4,MBTA Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,4.0
200023434,2000034186,WABTEC Passenger Transit Corpo,652272,HEXAGON BOLT,2024-12-02,2024-12-06,2024-12,1.0,3.36,CRRC MA Scrap,Production,F4,MBTA Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,4.0
200023435,2000034186,WABTEC Passenger Transit Corpo,652275,PREVAILING TORQUE TYPE HEXAGON NUT,2024-12-02,2024-12-06,2024-12,1.0,3.56,CRRC MA Scrap,Production,F4,MBTA Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,4.0
200023436,2000034186,WABTEC Passenger Transit Corpo,M000003848131,Spring Lock Washer,2024-12-02,2024-12-06,2024-12,2.0,0.02,CRRC MA Scrap,Production,F4,MBTA Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,4.0
200023437,2000034186,WABTEC Passenger Transit Corpo,M000003848130,Hexagon scocket cap screw,2024-12-02,2024-12-06,2024-12,2.0,47.58,CRRC MA Scrap,Production,F4,MBTA Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,4.0
200023438,2000034153,T & K Technologies,652916,FLANGE LUBRICATOR(LEFT),2024-12-02,2024-12-12,2024-12,1.0,77.97,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,6.0
200023439,2000034186,WABTEC Passenger Transit Corpo,M000002260346,Current Collector,2024-12-02,2024-12-05,2024-12,1.0,1437.07,FS RTV in place,Supplier,F6,MBTA Orange Line,NOCO NOTE OSTS DLFL,Closed,False,False,True,True,,1.0,5.0
200023440,2000034186,WABTEC Passenger Transit Corpo,M000002260346,Current Collector,2024-12-02,2024-12-05,2024-12,1.0,1437.07,FS RTV in place,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200023441,2000034153,T & K Technologies,652916,FLANGE LUBRICATOR(LEFT),2024-12-02,2024-12-12,2024-12,1.0,77.97,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,6.0
200023442,2000034142,Vulcan Metals Corporation,651687,FRAME ASSEMBLY,2024-12-02,2024-12-04,2024-12,1.0,0.0,NCR-Prelim. Review,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,3.0
200023443,2000034186,WABTEC Passenger Transit Corpo,651465,BRAKE CONTROL UNIT,2024-12-02,2024-12-10,2024-12,1.0,6385.33,NCR-Spl Rwrk On Site,Production,F4,MBTA Orange Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,6.0
200023444,2000034142,Vulcan Metals Corporation,653161,BOLSTER ASSEMBLY,2024-12-02,2025-07-15,2024-12,1.0,0.0,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,9.0
200023446,2000034186,WABTEC Passenger Transit Corpo,656244,DUPLEXGAUGE-MR,2024-12-03,2025-04-21,2024-12,1.0,854.09,NCR-RTV,Supplier,F4,MBTA RL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,6.0
200023447,2000033486,Mitsubishi Electric Power Prod,M000000796998,VSPoE\MS-A1848,2024-12-03,2025-04-29,2024-12,1.0,5902.58,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023448,1000200000,CRRC Changchun Railway Vehicle,M000001580463,RL Cab Car Pre-Assembly Carbody,2024-12-03,2025-02-12,2024-12,1.0,636993.75,NCR-Repair,Supplier CRC (China),F4,MBTA RL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,12.0
200023450,1000200000,CRRC Changchun Railway Vehicle,M000001580463,RL Cab Car Pre-Assembly Carbody,2024-12-03,2025-02-04,2024-12,1.0,636993.75,NCR-Repair,Supplier CRC (China),F4,MBTA RL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200023451,2000033511,"Strato, Inc",643255,HOSE,2024-12-03,2024-12-09,2024-12,1.0,62.41,CRRC MA Scrap,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,7.0
200023452,1000200000,CRRC Changchun Railway Vehicle,661859,CABCAR LAYOUT,2024-12-03,2025-03-06,2024-12,1.0,358531.0,NCR-Spl Rwrk On Site,Preassembly,F4,MBTA OL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,5.0
200023454,2000034186,WABTEC Passenger Transit Corpo,M000000867659,AUTOMATIC COUPLER HEAD,2024-12-03,2024-12-12,2024-12,1.0,20854.09,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023455,2000034186,WABTEC Passenger Transit Corpo,M000000867659,AUTOMATIC COUPLER HEAD,2024-12-03,2024-12-11,2024-12,1.0,20854.09,NCR-Spl Rwrk On Site,Causal Supplier,F4,MBTA OL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023456,2000033451,"ITT(KONI) Industries Holdings,",644524,LATERAL DAMPER,2024-12-03,2025-04-24,2024-12,1.0,406.36,NCR-RTV,Supplier,F4,MBTA Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,8.0
200023457,2000033509,SAFT American Inc.,M000002192082,Battery,2024-12-03,2024-12-04,2024-12,4.0,53728.84,NCR-RTV,,F4,LA Metro,NOCO NOTE OSTS DLFL,Closed,False,False,True,True,,1.0,6.0
200023458,1000200000,CRRC Changchun Railway Vehicle,M000002634530,OBSERVER SEAT,2024-12-03,2025-01-15,2024-12,1.0,6.18,NCR-RTV Scrap On Sit,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200023459,2000072566,"STE URS, INC",M000002637123,Exterior Speaker,2024-12-03,2024-12-03,2024-12,1.0,264.77,FS RTV in place,Supplier,F6,LA Metro,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200023463,2000000532,Nanjing Haoming Industry and T,652487,ATP SPEED SENSOR CONNECTOR（SOCKET）,2024-12-03,2024-12-10,2024-12,1.0,20.32,CRRC MA Scrap,Production,F4,MBTA Orange Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,7.0
200023464,2000034186,WABTEC Passenger Transit Corpo,M000002101447,AUTOMATIC COUPLER ASSEMBLY,2024-12-03,2024-12-16,2024-12,1.0,43388.44,FS Spl Rwrk On Site,Supplier,F6,LA Metro,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,4.0
200023465,2000034186,WABTEC Passenger Transit Corpo,M000000867659,AUTOMATIC COUPLER HEAD,2024-12-03,2024-12-16,2024-12,1.0,20854.09,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023467,2000034186,WABTEC Passenger Transit Corpo,M000002101447,AUTOMATIC COUPLER ASSEMBLY,2024-12-03,2025-05-29,2024-12,1.0,43388.44,NCR-Spl Rwrk On Site,Production,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200023468,2000034186,WABTEC Passenger Transit Corpo,657811,RECEPTACLE,2024-12-03,2025-04-08,2024-12,1.0,52.66,NCR-RTV,Supplier,F4,MBTA Orange Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,8.0
200023470,2000072566,"STE URS, INC",M000001874543,Radio Antenna Cabling,2024-12-03,2025-05-12,2024-12,1.0,125.42,CRRC MA Scrap,Field Service,F6,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,8.0
200023471,2000034186,WABTEC Passenger Transit Corpo,M000002101448,SOLENIOD VALVE UNIT ASSEMBLY,2024-12-03,2025-03-10,2024-12,1.0,2238.1,NCR-RTV,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023472,2000034091,Vapor Stone Rail Systems,653938,DOOR OPERATOR ASSEMBLY (LH),2024-12-04,2024-12-18,2024-12,1.0,3195.11,NCR-Spl Rwrk On Site,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200023473,2000033464,TOA Engineering Corporation,M000001641354,IP CAMERA,2024-12-04,,2024-12,1.0,375.27,Test Troubleshoot,Supplier,F4,MBTA Red Line,NOPR NOTE OSTS NOPT,Open,False,True,True,True,1.0,1.0,5.0
200023474,2000033486,Mitsubishi Electric Power Prod,M000000796998,VSPoE\MS-A1848,2024-12-04,2025-04-29,2024-12,1.0,5902.58,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023475,2000034135,Amphenol,M000002144455,Connector plug,2024-12-04,2025-01-06,2024-12,1.0,191.85,NCR-RTV,Production,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023476,2000036159,"CRRC Times Electric USA, LLC",M000001948343,Knife switch box,2024-12-04,2025-06-25,2024-12,1.0,11372.5,NCR-Spl Rwrk On Site,Supplier,F4,LA Metro,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,5.0
200023477,2000036159,"CRRC Times Electric USA, LLC",M000002095687,Inductor,2024-12-04,2025-06-25,2024-12,1.0,10960.32,NCR-Spl Rwrk On Site,Production,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023478,1000200000,CRRC Changchun Railway Vehicle,M000000802963,BLOCK PANEL,2024-12-04,2024-12-05,2024-12,1.0,0.0,CRRC MA Scrap,Production,F4,MBTA Orange Line,NOCO NOTE OSTS NOPT DLFL,Closed,True,False,True,True,,1.0,7.0
200023479,2000033486,Mitsubishi Electric Power Prod,653480,APS BOX INSTALLATION,2024-12-04,2024-12-11,2024-12,1.0,0.01,NCR-Spl Rwrk On Site,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023480,2000034186,WABTEC Passenger Transit Corpo,651412,AIR SUPPLY UNIT,2024-12-04,2024-12-27,2024-12,2.0,53549.8,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200023481,2000000692,Shijiazhuang King Transportati,M000002001423,HVAC UNIT,2024-12-04,2024-12-17,2024-12,1.0,15853.44,NCR-Spl Rwrk On Site,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200023482,2000034186,WABTEC Passenger Transit Corpo,651412,AIR SUPPLY UNIT,2024-12-04,2024-12-23,2024-12,2.0,53549.8,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,8.0
200023483,2000072566,"STE URS, INC",M000001883931,Active Line Map(ALM),2024-12-04,2025-08-22,2024-12,3.0,3790.02,NCR-RTV,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,4.0
200023485,2000034186,WABTEC Passenger Transit Corpo,M000002101447,AUTOMATIC COUPLER ASSEMBLY,2024-12-04,2024-12-16,2024-12,4.0,173553.76,FS Spl Rwrk On Site,Supplier,F6,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,4.0
200023487,2000034186,WABTEC Passenger Transit Corpo,M000002101447,AUTOMATIC COUPLER ASSEMBLY,2024-12-04,2024-12-16,2024-12,2.0,86776.88,FS Spl Rwrk On Site,Supplier,F6,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,4.0
200023488,2000077594,UKM Transit Products,M000001585469,HEATED THRESHOLD ASSEMBLY,2024-12-04,2025-03-19,2024-12,1.0,2710.43,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023489,2000034186,WABTEC Passenger Transit Corpo,M000001536194,BRAKE CONTROL UNIT,2024-12-04,2024-12-11,2024-12,1.0,14184.42,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023490,2000034186,WABTEC Passenger Transit Corpo,M000002107198,ISOLATION ROTARY SWITCH,2024-12-04,,2024-12,1.0,2537.02,NCR-Prelim. Review,Supplier,F6,LA Metro,NOPR NOTE OSTS NOPT,Open,False,True,False,True,1.0,,2.0
200023491,2000033486,Mitsubishi Electric Power Prod,M000000796997,VS\MS-A1847,2024-12-04,2025-04-29,2024-12,1.0,1900.0,NCR-RTV,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,6.0
200023492,1000200000,CRRC Changchun Railway Vehicle,651427,COVER PLATE ASSEMBLY,2024-12-05,2024-12-09,2024-12,1.0,2.28,CRRC MA Scrap,Logistics,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,6.0
200023493,2000033486,Mitsubishi Electric Power Prod,643960,VVVF,2024-12-05,2024-12-06,2024-12,1.0,82259.43,NCR-Spl Rwrk On Site,Supplier,F4,MBTA RL Cab Car,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200023494,2000034135,Amphenol,M000002257918,low voltage control connector receptacle,2024-12-05,2025-03-06,2024-12,1.0,68.99,NCR-RTV,Supplier CRC (China),F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,9.0
200023495,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2024-12-05,2025-03-06,2024-12,1.0,0.01,Welding Repair,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,9.0
200023497,2000034153,T & K Technologies,652916,FLANGE LUBRICATOR(LEFT),2024-12-05,2024-12-12,2024-12,1.0,77.97,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,6.0
200023498,2000055856,CRRC MA Corporation,661859,CABCAR LAYOUT,2024-12-05,2024-12-17,2024-12,1.0,358531.0,NCR-Repair,Supplier CRC (China),F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,8.0
200023500,2000033474,"IFE North America, LLC",M000001916115,SIDE DOOR PANEL LH,2024-12-05,2024-12-10,2024-12,1.0,2434.19,NCR-Spl Rwrk On Site,Supplier,F4,LA Metro,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,5.0
200023501,2000034153,T & K Technologies,652917,FLANGE LUBRICATOR(RIGHT),2024-12-05,2024-12-12,2024-12,1.0,76.45,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,6.0
200023502,2000034153,T & K Technologies,652916,FLANGE LUBRICATOR(LEFT),2024-12-05,2024-12-12,2024-12,1.0,77.97,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,6.0
200023503,2000034153,T & K Technologies,652917,FLANGE LUBRICATOR(RIGHT),2024-12-05,2024-12-12,2024-12,1.0,76.45,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,6.0
200023504,2000033474,"IFE North America, LLC",M000001916109,SIDE DOOR PANEL RH,2024-12-05,2024-12-23,2024-12,1.0,2384.27,NCR-Spl Rwrk On Site,Supplier,F4,LA Metro,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,5.0
200023507,2000034186,WABTEC Passenger Transit Corpo,644490,LEVELING VALVE（L）,2024-12-05,2025-04-16,2024-12,1.0,408.01,Field Service RTV,Supplier,F6,MBTA Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,8.0
200023508,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2024-12-05,2024-12-14,2024-12,1.0,0.01,NCR-Repair,Supplier CRC (China),F4,MBTA OL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,7.0
200023510,2000033510,,M000002260346,Current Collector,2024-12-05,,2024-12,206.0,,,,F7,,NOPR NOTE OSTS,,False,False,True,False,,1.0,
200023511,1000200000,CRRC Changchun Railway Vehicle,661859,CABCAR LAYOUT,2024-12-05,2024-12-14,2024-12,1.0,358531.0,NCR-Repair,Supplier CRC (China),F4,MBTA OL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,7.0
200023512,1000200000,CRRC Changchun Railway Vehicle,M000002145423,LA A Car Pre-Assembly Carbody,2024-12-05,2024-12-30,2024-12,1.0,1418238.44,Welding Rework,Supplier CRC (China),F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200023513,2000033464,TOA Engineering Corporation,619303,AUTOMATIC ANNOUNCEMENT CONTROL PANEL(AAC,2024-12-05,2025-05-12,2024-12,1.0,1550.0,Field Service RTV,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,7.0
200023514,1000200000,CRRC Changchun Railway Vehicle,M000002145423,LA A Car Pre-Assembly Carbody,2024-12-05,2024-12-30,2024-12,1.0,1418238.44,Welding Rework,Supplier CRC (China),F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200023515,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2024-12-05,2025-01-13,2024-12,1.0,0.01,Welding Repair,Preassembly,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200023516,1000200000,CRRC Changchun Railway Vehicle,M000002370601,LA B Car Pre-Assembly Carbody,2024-12-05,2024-12-30,2024-12,2.0,2710361.48,Welding Rework,Supplier CRC (China),F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200023518,1000502000,"Qingdao SRI Technology Co., Lt",653440,HOSTLER PANEL ASSEMBLY,2024-12-05,2025-02-22,2024-12,1.0,798.97,FS Spl Rwrk On Site,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,2.0
200023519,2000072566,"STE URS, INC",M000001870741,DSIS,2024-12-05,2025-02-11,2024-12,1.0,13833.23,FS Spl Rwrk On Site,Field Service,F6,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,4.0
200023521,2000059045,USA SANLASER COMPANY,M000001415497,CONDUIT CONNECTOR,2024-12-05,2025-03-06,2024-12,18.0,4077.54,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,8.0
200023524,2000034134,"Knorr Brake Company, LLC",277798,MANIFOLD ASSEMBLY,2024-12-05,2025-04-18,2024-12,8.0,3273.44,FS Spl Rwrk On Site,Supplier,F6,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,4.0
200023525,2000034142,Vulcan Metals Corporation,M000002112300,RADIAL ANCHOR NUT,2024-12-05,2025-06-18,2024-12,1.0,12.3,NCR-RTV,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,7.0
200023526,2000036159,"CRRC Times Electric USA, LLC",M000003914752,temperature sensor,2024-12-05,2025-03-31,2024-12,1.0,1308.2,CRRC MA Scrap,Production,F6,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,14.0
200023527,2000036159,"CRRC Times Electric USA, LLC",M000002143574,TRACTION SPEED SENSOR,2024-12-05,2025-04-15,2024-12,1.0,149.06,CRRC MA Scrap,Production,F6,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,12.0
200023528,2000072566,"STE URS, INC",M000002167567,ILAS_SS,2024-12-06,2025-03-03,2024-12,4.0,19450.72,NCR-RTV,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,4.0
200023529,2000034186,WABTEC Passenger Transit Corpo,651465,BRAKE CONTROL UNIT,2024-12-06,2024-12-10,2024-12,1.0,6385.33,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,6.0
200023530,2000036159,"CRRC Times Electric USA, LLC",M000002186097,APE,2024-12-06,2025-03-07,2024-12,1.0,69140.45,NCR-RTV,Causal Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200023531,1000200000,CRRC Changchun Railway Vehicle,M000001956789,Pre-processor,2024-12-06,2025-01-23,2024-12,1.0,21.94,NCR-RTV,Causal Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,5.0
200023532,1000200000,CRRC Changchun Railway Vehicle,M000001956753,Pre-processor,2024-12-06,2025-01-23,2024-12,1.0,20.25,NCR-RTV,Causal Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,5.0
200023533,2000033486,Mitsubishi Electric Power Prod,M000000796997,VS\MS-A1847,2024-12-06,2025-04-29,2024-12,1.0,1900.0,NCR-RTV,Supplier,F4,MBTA Orange Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,4.0
200023534,2000072566,"STE URS, INC",M000001870743,Run Number Display,2024-12-06,2025-03-03,2024-12,1.0,1029.36,NCR-RTV,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023535,2000033413,"KB Signaling, Inc.",M000000848525,Aspect Display Unit,2024-12-06,2025-03-06,2024-12,1.0,8584.65,Field Service RTV,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,7.0
200023536,2000034134,"Knorr Brake Company, LLC",M000001912806,AIR SUPPLY UNIT,2024-12-06,2025-02-11,2024-12,1.0,20995.11,FS Spl Rwrk On Site,Field Service,F6,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,4.0
200023537,1000200000,CRRC Changchun Railway Vehicle,661859,CABCAR LAYOUT,2024-12-06,2025-01-30,2024-12,1.0,358531.0,Welding Repair,Preassembly,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,13.0
200023538,2000033524,"Schaltbau North America,Inc",619469,MASTER CONTROLLER,2024-12-06,2025-04-02,2024-12,1.0,8243.9,Field Service RTV,Supplier,F6,MBTA Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,9.0
200023540,2000038916,KNORR BREMSE AUSTRALIA PTY LTD,M000002111446,Tread brake unit (with parking),2024-12-06,2025-05-05,2024-12,1.0,3910.79,NCR-RTV,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,6.0
200023541,2000033474,"IFE North America, LLC",M000001916109,SIDE DOOR PANEL RH,2024-12-06,2025-02-10,2024-12,11.0,26226.97,NCR-RTV,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,3.0
200023542,2000033474,"IFE North America, LLC",M000001916115,SIDE DOOR PANEL LH,2024-12-06,2025-02-10,2024-12,21.0,51117.99,NCR-RTV,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,3.0
200023543,1000200000,CRRC Changchun Railway Vehicle,M000001580463,RL Cab Car Pre-Assembly Carbody,2024-12-09,2024-12-12,2024-12,1.0,636993.75,Welding Repair,Preassembly,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200023544,2000072566,"STE URS, INC",M000001870742,Front Exterior LED Destination Sign,2024-12-09,2025-03-31,2024-12,2.0,5151.78,NCR-RTV,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200023545,2000072566,"STE URS, INC",M000001870740,Side Exterior LED Destination Sign,2024-12-09,2025-06-17,2024-12,2.0,5268.14,NCR-RTV,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023548,2000034186,WABTEC Passenger Transit Corpo,633292,FILTER,2024-12-09,2025-02-27,2024-12,1.0,74.39,CRRC MA Scrap,Preassembly,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,11.0
